Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,TAJO-896,12724385,,Full outer join query with empty intermediate data doesn't terminate.,hjkim,hjkim,Trivial,Resolved,Fixed,30/Jun/14 07:26,13/Aug/14 08:39,
Bug,TAJO-957,12728096,,ROUND should be support INT parameter.,mhthanh,hjkim,Trivial,Resolved,Fixed,18/Jul/14 01:22,01/Aug/14 09:05,
Improvement,TAJO-955,12727912,,Add database selection submit button in catalogview.jsp for text based browse.,hjkim,hjkim,Trivial,Resolved,Fixed,17/Jul/14 12:34,21/Jul/14 02:53,
Bug,TAJO-960,12728147,,TajoCli's problem does not show the current status,hyunsik,hyunsik,Trivial,Resolved,Fixed,18/Jul/14 07:59,20/Jul/14 13:00,
Improvement,TAJO-956,12728004,,CONCAT should be support multiple params and null param.,hjkim,hjkim,Trivial,Resolved,Fixed,17/Jul/14 18:08,20/Jul/14 12:47,
Bug,TAJO-945,12727283,,"Connecting to Tajo by JDBC driver failed with SQL Exception ""Invalid JDBC URI""",mhthanh,mhthanh,Trivial,Resolved,Fixed,15/Jul/14 08:12,15/Jul/14 15:47,
Bug,TAJO-904,12725351,,ORDER BY Null first support,hjkim,hjkim,Trivial,Resolved,Fixed,03/Jul/14 18:54,15/Jul/14 06:20,
Improvement,TAJO-932,12726560,,Upgrade Parquet to 1.5.0.,hyunsik,hyunsik,Trivial,Resolved,Fixed,10/Jul/14 11:33,14/Jul/14 09:49,
Bug,TAJO-913,12725664,,Add some missed tests for constant value group-by keys,hyunsik,hyunsik,Trivial,Resolved,Fixed,07/Jul/14 04:38,11/Jul/14 05:42,
Bug,TAJO-912,12725659,,Tsql prints wrong version.,mhthanh,blrunner,Trivial,Resolved,Fixed,07/Jul/14 01:43,11/Jul/14 04:18,
Improvement,TAJO-876,12720443,, Remove the use of direct paths in TestSQLAnalyzer,ronymin,hyunsik,Trivial,Open,,10/Jun/14 20:20,09/Jul/14 06:43,
Bug,TAJO-899,12724879,,Nested now() has different value for each task,hjkim,hjkim,Trivial,Resolved,Fixed,02/Jul/14 04:56,03/Jul/14 13:53,
Task,TAJO-890,12723547,,Redirect stdout of maven test to /dev/null in Travis CI script,hyunsik,hyunsik,Trivial,Resolved,Fixed,25/Jun/14 02:36,25/Jun/14 08:03,
Bug,TAJO-879,12721599,,Some data is missing in the case of BROADCAST JOIN and multi-column partition.,hjkim,hjkim,Trivial,Resolved,Fixed,17/Jun/14 06:56,25/Jun/14 06:55,
Task,TAJO-886,12723286,,Add IRC page to community section in site.,hyunsik,hyunsik,Trivial,Resolved,Fixed,24/Jun/14 06:31,24/Jun/14 08:41,
Bug,TAJO-861,12717840,,tajo-dump script are not executable,jhkim,jhkim,Trivial,Resolved,Fixed,02/Jun/14 02:24,17/Jun/14 02:25,
Bug,TAJO-875,12720273,,branch-0.8.1 junit test failures,blrunner,blrunner,Trivial,Resolved,Won't Fix,10/Jun/14 05:28,11/Jun/14 20:23,
Improvement,TAJO-844,12716491,,"JDBC should be support getTime, getDate, and getTimestamp.",hjkim,hjkim,Trivial,Resolved,Fixed,24/May/14 11:18,11/Jun/14 02:17,
