hash,authors,committer,changes_FileNum,changed_files,message,bug_id
9f1331e009fa7f64aa5ed588b64499a010a9833b,werpu,werpu,9,"['api/src/main/javascript/META-INF/resources/myfaces/_impl/_util/_Dom.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/_util/_Lang.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/core/Impl.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/core/Object.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/core/_EvalHandlers.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/core/_Runtime.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/xhrCore/_AjaxRequest.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/xhrCore/_AjaxRequestLevel2.js', 'api/src/main/javascript/META-INF/resources/myfaces/_impl/xhrCore/_ExtAjaxRequest.js']","https://issues.apache.org/jira/browse/MYFACES-4538: unification between next and stable
(minimal changes in the core code, tested against old browsers)
Removal of unused experimental scripts, which made it into next
already",
a83452398b44d5c95b7337ff44bd9b210d18e14a,volosied,volosied,1,['pom.xml'],[maven-release-plugin] prepare for next development iteration,
d5a25537e7534fb86954e93aca0cf0338670c376,volosied,volosied,15,"['api/pom.xml', 'assembly/pom.xml', 'bundle/pom.xml', 'impl/pom.xml', 'integration-tests/ajax/pom.xml', 'integration-tests/autoLookupExpressionFactoryWithoutJSP/pom.xml', 'integration-tests/automaticExtensionlessMapping/pom.xml', 'integration-tests/exactMapping/pom.xml', 'integration-tests/faceletToXhtmlMapping/pom.xml', 'integration-tests/faceletToXhtmlMappingDisabled/pom.xml', 'integration-tests/pom.xml', 'integration-tests/protectedViews/pom.xml', 'parent/pom.xml', 'pom.xml', 'test/pom.xml']",[maven-release-plugin] prepare release myfaces-core-module-4.0.0-RC3,
e8194d898410a70cbe27b6928ec2854022301bd0,volosied,web-flow,1,['integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/responseWriter/PartialResponseWriterImpl.java'],"Merge pull request #445 from volosied/main

Fix javadoc ""bad use of '>'"" errors",
52dfc57416904720be0c5dc2445b6278bc1002fe,volosied,volosied,1,['integration-tests/ajax/src/main/java/org/apache/myfaces/core/integrationtests/ajax/test1Protocol/responseWriter/PartialResponseWriterImpl.java'],Fix javadoc 'bad use of >' errors,
3fcf9c98a2b5f321ce932de27ba6dc2d8331d260,volosied,web-flow,1,['integration-tests/pom.xml'],"Merge pull request #444 from volosied/main

Skip integration-tests deployment",
b95e7fefaf74e8868bcedca55873e2e7d7d44e4d,volosied,volosied,1,['integration-tests/pom.xml'],Skip integration-tests deployment,
fea43a6fc0b1c3e060f5f8172b37e7f39fc7cb6c,bohmber,web-flow,16,"['integration-tests/ajax/src/test/java/org/apache/myfaces/core/integrationtests/ajax/IntegrationTest.java', 'integration-tests/ajax/src/test/resources/arquillian.xml', 'integration-tests/autoLookupExpressionFactoryWithoutJSP/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/autoLookupExpressionFactoryWithoutJSP/src/test/resources/arquillian.xml', 'integration-tests/automaticExtensionlessMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/automaticExtensionlessMapping/src/test/resources/arquillian.xml', 'integration-tests/exactMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/exactMapping/src/test/resources/arquillian.xml', 'integration-tests/faceletToXhtmlMapping/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/faceletToXhtmlMapping/src/test/resources/arquillian.xml', 'integration-tests/faceletToXhtmlMappingDisabled/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/faceletToXhtmlMappingDisabled/src/test/resources/arquillian.xml', 'integration-tests/pom.xml', 'integration-tests/protectedViews/src/test/java/org/apache/myfaces/core/integrationtests/IntegrationTest.java', 'integration-tests/protectedViews/src/test/resources/arquillian.xml', 'pom.xml']","fix: enable integration tests (#443)

* fix: enable integration tests

* fix: enable integration tests

* fix: enable integration tests

* fix: enable integration tests

* fix: enable integration tests

* fix: enable integration tests",
321817e8110518a8f7f3624ec557a4439e1c75dd,volosied,web-flow,1,['impl/src/main/java/org/apache/myfaces/renderkit/html/util/HtmlRendererUtils.java'],"Merge pull request #441 from volosied/MYFACES-4514

MYFACES-4514 -- follow up, do not write empty string for onchange",
3a3d966d9a3c8cf654f86e2ead3f11b86ddfe8ff,volosied,volosied,1,['impl/src/main/java/org/apache/myfaces/renderkit/html/util/HtmlRendererUtils.java'],"MYFACES-4514 -- follow up, do not write empty string for onchange",MYFACES-4514
050558c839cd342168739af56b5f609a11744111,melloware,web-flow,1,['.github/workflows/myfaces-ci.yml'],Add -V to Maven,
b71508c8d8d6da2e7b975270fcd1b8c7ec2df8ec,tandraschko,tandraschko,3,"['impl/src/main/java/org/apache/myfaces/view/facelets/tag/faces/core/AjaxHandler.java', 'impl/src/test/java/org/apache/myfaces/renderkit/html/behavior/AjaxBehaviorRenderTestCase.java', 'impl/src/test/resources/org/apache/myfaces/renderkit/html/behavior/ajax_7.xhtml']",MYFACES-4537,MYFACES-4537
